"Time","192.168.2.2:9100","192.168.2.3:9100","192.168.3.2:9100","192.168.3.3:9100"
2025-05-02 15:11:00,4.67 Gb/s,4.47 Gb/s,4.29 Gb/s,3.52 Gb/s
2025-05-02 15:11:30,4.45 Gb/s,4.29 Gb/s,4.22 Gb/s,3.46 Gb/s
2025-05-02 15:12:00,4.29 Gb/s,4.20 Gb/s,4.19 Gb/s,3.31 Gb/s
2025-05-02 15:12:30,4.22 Gb/s,3.78 Gb/s,4.10 Gb/s,3.25 Gb/s
2025-05-02 15:13:00,4.16 Gb/s,3.72 Gb/s,3.91 Gb/s,2.96 Gb/s
2025-05-02 15:13:30,4.27 Gb/s,3.67 Gb/s,3.76 Gb/s,3.15 Gb/s
2025-05-02 15:14:00,4.35 Gb/s,3.97 Gb/s,3.62 Gb/s,2.97 Gb/s
2025-05-02 15:14:30,4.41 Gb/s,4.25 Gb/s,3.80 Gb/s,3.37 Gb/s
2025-05-02 15:15:00,4.49 Gb/s,4.44 Gb/s,3.91 Gb/s,3.40 Gb/s
2025-05-02 15:15:30,4.72 Gb/s,4.45 Gb/s,4.01 Gb/s,3.53 Gb/s
2025-05-02 15:16:00,4.61 Gb/s,4.42 Gb/s,4.02 Gb/s,3.48 Gb/s
2025-05-02 15:16:30,5.03 Gb/s,4.38 Gb/s,3.97 Gb/s,3.39 Gb/s
2025-05-02 15:17:00,4.98 Gb/s,4.59 Gb/s,3.98 Gb/s,3.55 Gb/s
2025-05-02 15:17:30,5.06 Gb/s,4.57 Gb/s,4.33 Gb/s,3.37 Gb/s
2025-05-02 15:18:00,5.02 Gb/s,4.57 Gb/s,4.30 Gb/s,3.39 Gb/s
