"Time","192.168.2.2:9100","192.168.2.3:9100","192.168.3.2:9100","192.168.3.3:9100"
2025-05-02 14:54:30,4.25 Gb/s,3.52 Gb/s,3.71 Gb/s,3.02 Gb/s
2025-05-02 14:55:00,4.18 Gb/s,3.92 Gb/s,3.76 Gb/s,3.13 Gb/s
2025-05-02 14:55:30,4.54 Gb/s,4.22 Gb/s,3.54 Gb/s,3.03 Gb/s
2025-05-02 14:56:00,3.91 Gb/s,3.96 Gb/s,3.70 Gb/s,3.10 Gb/s
2025-05-02 14:56:30,4.09 Gb/s,3.79 Gb/s,3.75 Gb/s,3.18 Gb/s
2025-05-02 14:57:00,3.86 Gb/s,3.52 Gb/s,3.69 Gb/s,2.93 Gb/s
2025-05-02 14:57:30,3.54 Gb/s,3.32 Gb/s,3.71 Gb/s,3.09 Gb/s
2025-05-02 14:58:00,3.96 Gb/s,3.51 Gb/s,3.65 Gb/s,3.09 Gb/s
2025-05-02 14:58:30,4.17 Gb/s,3.27 Gb/s,3.90 Gb/s,2.91 Gb/s
2025-05-02 14:59:00,4.27 Gb/s,3.61 Gb/s,4.03 Gb/s,2.85 Gb/s
2025-05-02 14:59:30,4.64 Gb/s,3.17 Gb/s,3.88 Gb/s,2.94 Gb/s
2025-05-02 15:00:00,4.67 Gb/s,3.48 Gb/s,3.99 Gb/s,2.76 Gb/s
2025-05-02 15:00:30,4.71 Gb/s,3.53 Gb/s,4.27 Gb/s,3.16 Gb/s
2025-05-02 15:01:00,4.99 Gb/s,3.95 Gb/s,4.11 Gb/s,3.15 Gb/s
2025-05-02 15:01:30,4.81 Gb/s,3.85 Gb/s,4.79 Gb/s,3.32 Gb/s
2025-05-02 15:02:00,4.74 Gb/s,4.00 Gb/s,4.40 Gb/s,3.40 Gb/s
2025-05-02 15:02:30,4.66 Gb/s,3.95 Gb/s,4.22 Gb/s,3.35 Gb/s
2025-05-02 15:03:00,4.59 Gb/s,4.06 Gb/s,4.43 Gb/s,3.39 Gb/s
2025-05-02 15:03:30,4.97 Gb/s,3.97 Gb/s,4.01 Gb/s,3.43 Gb/s
2025-05-02 15:04:00,4.74 Gb/s,3.79 Gb/s,4.12 Gb/s,3.31 Gb/s
2025-05-02 15:04:30,4.68 Gb/s,3.70 Gb/s,4.54 Gb/s,3.18 Gb/s
2025-05-02 15:05:00,5.06 Gb/s,3.87 Gb/s,4.07 Gb/s,3.40 Gb/s
2025-05-02 15:05:30,5.13 Gb/s,3.72 Gb/s,4.64 Gb/s,3.14 Gb/s
2025-05-02 15:06:00,5.30 Gb/s,4.04 Gb/s,4.30 Gb/s,3.28 Gb/s
2025-05-02 15:06:30,5.24 Gb/s,4.06 Gb/s,4.19 Gb/s,3.39 Gb/s
2025-05-02 15:07:00,5.05 Gb/s,4.24 Gb/s,4.23 Gb/s,3.33 Gb/s
2025-05-02 15:07:30,5.20 Gb/s,4.32 Gb/s,4.26 Gb/s,3.37 Gb/s
2025-05-02 15:08:00,4.82 Gb/s,4.06 Gb/s,4.43 Gb/s,3.26 Gb/s
2025-05-02 15:08:30,5.09 Gb/s,3.93 Gb/s,4.20 Gb/s,3.39 Gb/s
2025-05-02 15:09:00,4.88 Gb/s,3.83 Gb/s,4.35 Gb/s,3.27 Gb/s
2025-05-02 15:09:30,4.94 Gb/s,3.91 Gb/s,4.30 Gb/s,3.31 Gb/s
2025-05-02 15:10:00,5.25 Gb/s,4.02 Gb/s,4.22 Gb/s,3.50 Gb/s
2025-05-02 15:10:30,4.87 Gb/s,4.33 Gb/s,4.31 Gb/s,3.38 Gb/s
2025-05-02 15:11:00,4.92 Gb/s,4.17 Gb/s,4.36 Gb/s,3.55 Gb/s
2025-05-02 15:11:30,4.68 Gb/s,4.23 Gb/s,4.33 Gb/s,3.16 Gb/s
2025-05-02 15:12:00,4.44 Gb/s,4.12 Gb/s,4.40 Gb/s,3.02 Gb/s
2025-05-02 15:12:30,4.40 Gb/s,3.99 Gb/s,4.16 Gb/s,2.85 Gb/s
2025-05-02 15:13:00,4.08 Gb/s,3.88 Gb/s,3.89 Gb/s,2.93 Gb/s
2025-05-02 15:13:30,4.29 Gb/s,3.89 Gb/s,3.79 Gb/s,2.95 Gb/s
2025-05-02 15:14:00,4.19 Gb/s,3.95 Gb/s,3.59 Gb/s,3.19 Gb/s
2025-05-02 15:14:30,4.44 Gb/s,4.27 Gb/s,3.88 Gb/s,3.18 Gb/s
2025-05-02 15:15:00,4.69 Gb/s,4.32 Gb/s,3.84 Gb/s,3.33 Gb/s
2025-05-02 15:15:30,4.82 Gb/s,4.48 Gb/s,3.95 Gb/s,3.47 Gb/s
2025-05-02 15:16:00,4.76 Gb/s,4.21 Gb/s,4.03 Gb/s,3.52 Gb/s
2025-05-02 15:16:30,4.97 Gb/s,4.41 Gb/s,4.18 Gb/s,3.28 Gb/s
2025-05-02 15:17:00,5.12 Gb/s,4.41 Gb/s,4.14 Gb/s,3.35 Gb/s
2025-05-02 15:17:30,5.03 Gb/s,4.40 Gb/s,4.33 Gb/s,3.37 Gb/s
2025-05-02 15:18:00,5.27 Gb/s,4.35 Gb/s,4.53 Gb/s,3.16 Gb/s
