"Time","192.168.2.2:9100","192.168.2.3:9100","192.168.3.2:9100","192.168.3.3:9100"
2025-05-02 17:55:00,4.17 Gb/s,3.58 Gb/s,4.30 Gb/s,4.37 Gb/s
2025-05-02 17:55:30,4.04 Gb/s,3.44 Gb/s,4.16 Gb/s,4.32 Gb/s
2025-05-02 17:56:00,4.21 Gb/s,3.38 Gb/s,4.10 Gb/s,4.41 Gb/s
2025-05-02 17:56:30,4.19 Gb/s,3.44 Gb/s,3.94 Gb/s,4.35 Gb/s
2025-05-02 17:57:00,4.47 Gb/s,3.60 Gb/s,3.93 Gb/s,4.54 Gb/s
2025-05-02 17:57:30,4.41 Gb/s,4.05 Gb/s,4.05 Gb/s,4.50 Gb/s
2025-05-02 17:58:00,4.25 Gb/s,3.98 Gb/s,4.09 Gb/s,4.64 Gb/s
2025-05-02 17:58:30,4.37 Gb/s,4.33 Gb/s,4.14 Gb/s,4.81 Gb/s
2025-05-02 17:59:00,4.37 Gb/s,4.49 Gb/s,4.26 Gb/s,4.78 Gb/s
2025-05-02 17:59:30,4.66 Gb/s,4.51 Gb/s,4.16 Gb/s,4.65 Gb/s
2025-05-02 18:00:00,4.58 Gb/s,4.63 Gb/s,4.30 Gb/s,4.72 Gb/s
2025-05-02 18:00:30,4.57 Gb/s,4.70 Gb/s,4.21 Gb/s,4.72 Gb/s
2025-05-02 18:01:00,4.64 Gb/s,4.49 Gb/s,4.29 Gb/s,4.66 Gb/s
2025-05-02 18:01:30,4.37 Gb/s,4.57 Gb/s,4.27 Gb/s,4.68 Gb/s
2025-05-02 18:02:00,4.39 Gb/s,4.42 Gb/s,4.17 Gb/s,4.57 Gb/s
2025-05-02 18:02:30,4.16 Gb/s,4.56 Gb/s,4.11 Gb/s,4.76 Gb/s
2025-05-02 18:03:00,4.34 Gb/s,4.71 Gb/s,4.26 Gb/s,4.80 Gb/s
2025-05-02 18:03:30,4.47 Gb/s,4.71 Gb/s,4.10 Gb/s,4.67 Gb/s
2025-05-02 18:04:00,4.26 Gb/s,4.61 Gb/s,3.87 Gb/s,4.51 Gb/s
2025-05-02 18:04:30,4.12 Gb/s,4.55 Gb/s,3.68 Gb/s,4.16 Gb/s
2025-05-02 18:05:00,3.93 Gb/s,4.40 Gb/s,3.81 Gb/s,4.33 Gb/s
2025-05-02 18:05:30,3.62 Gb/s,4.45 Gb/s,3.78 Gb/s,4.21 Gb/s
2025-05-02 18:06:00,3.78 Gb/s,4.47 Gb/s,4.30 Gb/s,4.65 Gb/s
2025-05-02 18:06:30,3.99 Gb/s,4.51 Gb/s,4.22 Gb/s,5.01 Gb/s
2025-05-02 18:07:00,4.29 Gb/s,4.78 Gb/s,4.39 Gb/s,4.87 Gb/s
2025-05-02 18:07:30,4.60 Gb/s,4.56 Gb/s,4.25 Gb/s,4.88 Gb/s
2025-05-02 18:08:00,4.57 Gb/s,4.85 Gb/s,4.32 Gb/s,4.97 Gb/s
2025-05-02 18:08:30,4.61 Gb/s,4.72 Gb/s,4.23 Gb/s,4.51 Gb/s
2025-05-02 18:09:00,4.20 Gb/s,4.47 Gb/s,4.37 Gb/s,4.50 Gb/s
2025-05-02 18:09:30,4.26 Gb/s,4.57 Gb/s,4.27 Gb/s,4.65 Gb/s
2025-05-02 18:10:00,4.29 Gb/s,4.29 Gb/s,4.34 Gb/s,4.44 Gb/s
2025-05-02 18:10:30,4.14 Gb/s,4.49 Gb/s,4.29 Gb/s,4.40 Gb/s
2025-05-02 18:11:00,4.04 Gb/s,4.29 Gb/s,4.29 Gb/s,4.45 Gb/s
2025-05-02 18:11:30,3.97 Gb/s,4.42 Gb/s,4.29 Gb/s,4.41 Gb/s
2025-05-02 18:12:00,3.88 Gb/s,4.48 Gb/s,4.13 Gb/s,4.40 Gb/s
2025-05-02 18:12:30,3.89 Gb/s,4.42 Gb/s,3.94 Gb/s,4.45 Gb/s
2025-05-02 18:13:00,3.81 Gb/s,4.43 Gb/s,3.74 Gb/s,4.45 Gb/s
2025-05-02 18:13:30,3.64 Gb/s,4.32 Gb/s,3.67 Gb/s,4.33 Gb/s
2025-05-02 18:14:00,3.64 Gb/s,4.18 Gb/s,3.52 Gb/s,4.01 Gb/s
2025-05-02 18:14:30,3.59 Gb/s,4.08 Gb/s,3.42 Gb/s,3.92 Gb/s
2025-05-02 18:15:00,3.71 Gb/s,4.08 Gb/s,3.49 Gb/s,3.60 Gb/s
2025-05-02 18:15:30,3.51 Gb/s,4.10 Gb/s,3.23 Gb/s,3.51 Gb/s
2025-05-02 18:16:00,3.39 Gb/s,4.02 Gb/s,3.48 Gb/s,3.43 Gb/s
2025-05-02 18:16:30,3.44 Gb/s,3.98 Gb/s,3.58 Gb/s,2.96 Gb/s
2025-05-02 18:17:00,3.26 Gb/s,3.98 Gb/s,3.57 Gb/s,3.11 Gb/s
2025-05-02 18:17:30,3.38 Gb/s,3.75 Gb/s,3.68 Gb/s,3.02 Gb/s
2025-05-02 18:18:00,3.52 Gb/s,3.88 Gb/s,3.78 Gb/s,3.27 Gb/s
2025-05-02 18:18:30,3.58 Gb/s,3.83 Gb/s,3.73 Gb/s,3.51 Gb/s
2025-05-02 18:19:00,3.70 Gb/s,3.99 Gb/s,3.86 Gb/s,3.75 Gb/s
2025-05-02 18:19:30,3.87 Gb/s,4.28 Gb/s,4.02 Gb/s,4.13 Gb/s
2025-05-02 18:20:00,3.94 Gb/s,4.10 Gb/s,3.98 Gb/s,4.21 Gb/s
2025-05-02 18:20:30,4.15 Gb/s,4.25 Gb/s,4.07 Gb/s,4.32 Gb/s
2025-05-02 18:21:00,3.98 Gb/s,3.99 Gb/s,3.98 Gb/s,4.22 Gb/s
2025-05-02 18:21:30,4.03 Gb/s,4.12 Gb/s,3.94 Gb/s,4.15 Gb/s
2025-05-02 18:22:00,4.04 Gb/s,4.02 Gb/s,3.59 Gb/s,4.20 Gb/s
2025-05-02 18:22:30,4.06 Gb/s,4.10 Gb/s,3.59 Gb/s,4.43 Gb/s
